GRID_CD,lat,lon,population,pop_density_norm
다마26b89a,36.09746244541855,126.68626958999998,38,0.0052924791086350976
다마28a76a,35.98037928766301,126.70411176228481,1909,0.2658774373259053
다마31b99a,36.187976120613975,126.74094178039645,73,0.010167130919220056
다마19a10a,35.384664124830884,126.61091556274538,23,0.003203342618384401
다마09a09a,35.374788291551866,126.50093749330081,33,0.004596100278551532
다마14a43a,35.68175513770672,126.55237804204208,0,0.0
다마24b25b,35.524839695690744,126.67003257685975,38,0.0052924791086350976
다마18b08a,35.36659193168454,126.60560999230691,13,0.0018105849582172701
다마27b96b,36.165148804634306,126.69668878360619,18,0.0025069637883008357
다마27b74b,35.966819721597695,126.69870267519536,5192,0.7231197771587744
다마29b35b,35.61536416550185,126.72430665512313,43,0.005988857938718663
다마23a92b,36.12874381558789,126.64705092680875,0,0.0
다마28a46b,35.71442780951586,126.70676480342202,148,0.020612813370473538
다마27a16a,35.43937582935273,126.69845461256229,1563,0.21768802228412257
다마05b16b,35.442078702593975,126.46154466268871,78,0.010863509749303621
다마02b05a,35.33811417099113,126.42986597586524,5,0.0006963788300835655
다마23a16a,35.43907523069959,126.65438756205587,43,0.005988857938718663
다마30a06b,35.35393837301638,126.73231763596502,33,0.004596100278551532
다마05b04b,35.33389414956514,126.4629305198604,53,0.007381615598885794
다마10b51b,35.75807221601214,126.51275973098588,0,0.0
다마29b38a,35.637903356603914,126.72408890379845,5,0.0006963788300835655
다마19b22a,35.49289302886609,126.6152371627426,13,0.0018105849582172701
다마27b66b,35.89469840150193,126.69943013369141,0,0.0
다마19b52a,35.76335566836322,126.61225198241632,0,0.0
다마25a39b,35.65109627423927,126.67425175223589,0,0.0
다마10b50b,35.74905724329169,126.51287108027857,0,0.0
다마29b82a,36.03457907611605,126.72021664047415,8,0.0011142061281337048
다마28a45b,35.70541229560087,126.706854129316,8,0.0011142061281337048
다마25b73a,35.95314695986276,126.67666384043376,173,0.024094707520891365
다마12a26b,35.53282766622991,126.5320722904747,0,0.0
다마28b59b,35.83166470235242,126.71113536596216,0,0.0
다마28a00b,35.29969998559277,126.71083301189954,0,0.0
다마28a99b,36.19223036504218,126.70197330442846,5,0.0006963788300835655
다마10a10a,35.38389433865004,126.51183504999987,43,0.005988857938718663
다마10a05a,35.33881654674627,126.51238420274568,8,0.0011142061281337048
다마27a49a,35.73689310069128,126.69548362754601,0,0.0
다마02b06a,35.34712952405962,126.42974707841906,23,0.003203342618384401
다마25a76a,35.98015394336333,126.67083727410918,13,0.0018105849582172701
다마29a28b,35.552218388919826,126.71939891166711,0,0.0
다마07a17b,35.45123505031135,126.47795545775304,13,0.0018105849582172701
다마18b97a,36.16894297720443,126.59658119009661,33,0.004596100278551532
다마20b70b,35.930216411527674,126.62147548734517,73,0.010167130919220056
다마02a01a,35.302003857955484,126.42484236690048,0,0.0
다마02b08a,35.36516018872859,126.42950912507833,8,0.0011142061281337048
다마29b68a,35.90836696076255,126.72145694240704,13,0.0018105849582172701
다마21a28b,35.55161470021892,126.63114167662008,0,0.0
다마30a15b,35.43508273734989,126.73154815809379,5,0.0006963788300835655
다마22b09a,35.37592566876351,126.6495424803761,8,0.0011142061281337048
다마30a84a,36.05264514403879,126.72558969136388,13,0.0018105849582172701
다마31a16b,35.4441683427575,126.74248006368467,0,0.0
다마24a94a,36.14234457656553,126.6580187267262,18,0.0025069637883008357
다마08b37a,35.62717104046626,126.49228553055858,13,0.0018105849582172701
다마26a71b,35.939662208228334,126.68234702002172,48,0.006685236768802228
다마13a22a,35.492346312526905,126.54358271469016,8,0.0011142061281337048
다마27b94a,36.14261174503699,126.6969186273736,8,0.0011142061281337048
다마05a03b,35.32483137830868,126.45754540063288,5,0.0006963788300835655
다마31b64a,35.872447329279716,126.74396302188937,0,0.0
다마31a65a,35.88142767578868,126.73833842861941,0,0.0
다마08a13b,35.41526628145152,126.48942397071036,89,0.012395543175487465
다마30a30b,35.57032088336394,126.73025884086597,8,0.0011142061281337048
다마28a99a,36.18772297463072,126.70201903636277,5,0.0006963788300835655
다마14a14b,35.42481673850774,126.55539715058309,13,0.0018105849582172701
다마24b99a,36.18745717494622,126.66309679004722,13,0.0018105849582172701
다마11a21a,35.48315413824527,126.52164487327627,13,0.0018105849582172701
다마02b62b,35.856474471050674,126.42294288175205,0,0.0
다마26a29a,35.55650742573852,126.68625658522141,33,0.004596100278551532
다마27b50a,35.74594539826557,126.7009223782135,28,0.0038997214484679664
다마27b76a,35.98034237100856,126.69856598871624,448,0.06239554317548746
다마23b09a,35.37600264981274,126.66055057819588,18,0.0025069637883008357
다마03a04a,35.32914736501871,126.43548533515856,8,0.0011142061281337048
다마27b75a,35.97132727484471,126.69865712315422,2712,0.37771587743732593
다마24a14a,35.42112020681862,126.66559029228753,0,0.0
다마20b47b,35.722868076141346,126.62375780230437,18,0.0025069637883008357
다마31b48b,35.73270777061665,126.74528606738399,58,0.00807799442896936
다마21a53b,35.77699985494071,126.62869617047551,0,0.0
다마05a04b,35.33384683177444,126.45742963498701,13,0.0018105849582172701
다마16b15a,35.429536826563435,126.58288229185344,5,0.0006963788300835655
다마06b08a,35.3655421767474,126.47353316024707,0,0.0
다마16a75b,35.97491515899508,126.57106895494167,0,0.0
다마19a38b,35.64160824691073,126.60807809335948,0,0.0
다마23a10b,35.38948811530451,126.65490549031563,28,0.0038997214484679664
다마26a94b,36.1470061913932,126.68020027680569,5,0.0006963788300835655
다마15a72a,35.94327701935121,126.56035241510502,0,0.0
다마29b78a,35.99851874701091,126.72057179984115,0,0.0
다마21b24a,35.5110840235825,126.63709221519896,0,0.0
다마24a71a,35.93500159633848,126.66022317497738,0,0.0
다마14b99b,36.19113523834451,126.55183899831577,0,0.0
다마31b84a,36.05275156018258,126.74224235200379,0,0.0
다마09b35b,35.61374018499764,126.50349526505096,0,0.0
다마26a14b,35.42577835693968,126.68757364349688,23,0.003203342618384401
다마13a99a,36.18649474744742,126.53521321463273,0,0.0
다마08b55b,35.79394813237296,126.49018386432083,0,0.0
다마23a25a,35.52021688856692,126.65353730967496,0,0.0
다마16b68a,35.90734651602462,126.57740037934548,0,0.0
다마25a75a,35.97113890917504,126.6709315608305,13,0.0018105849582172701
다마24a65b,35.8854184980982,126.6607469973755,0,0.0
다마03b02b,35.31567255133658,126.4411622000412,0,0.0
다마22b89a,36.097152463326374,126.64183816928838,39,0.005431754874651811
다마26a52b,35.76837255065723,126.6841039494168,0,0.0
다마23b75a,35.971022815341115,126.6542963484888,118,0.016434540389972146
다마22a96b,36.164722947398396,126.63554311222515,0,0.0
다마08b17b,35.451373846454345,126.49448218850637,18,0.0025069637883008357
다마21b56a,35.79957788134593,126.6339832045841,0,0.0
다마28b50b,35.7505260815995,126.71193689651399,8,0.0011142061281337048
다마27a04a,35.3311840323705,126.69952422123768,0,0.0
다마24b79b,36.01166795574344,126.66495902003973,0,0.0
다마29b08b,35.37193544914095,126.7266430290027,0,0.0
다마24b87b,36.08378724504541,126.66419697919504,48,0.006685236768802228
다마23b11b,35.39854238227708,126.66031700079971,5,0.0006963788300835655
다마05a04a,35.32933910676673,126.45748752423577,13,0.0018105849582172701
다마16b17a,35.44756808333813,126.58267776130343,23,0.003203342618384401
다마16a03b,35.32581423534431,126.578554283976,0,0.0
다마22a46a,35.70946466284099,126.64048637711129,5,0.0006963788300835655
다마26a68b,35.91261680319409,126.68262541656588,8,0.0011142061281337048
다마09b33b,35.59570984326276,126.50371881348087,0,0.0
다마26b13a,35.412291405799756,126.69321597342555,63,0.008774373259052925
다마13a26a,35.52840798920426,126.54315494716266,0,0.0
다마23a32b,35.58783408775711,126.65282616552348,0,0.0
다마17b69a,35.916446078581515,126.58837796935984,0,0.0
다마10a38a,35.63632360229993,126.50873715999018,0,0.0
다마01a12a,35.40107377757426,126.41251644134464,0,0.0
다마20a23b,35.50645676778042,126.62060172943232,0,0.0
다마30b43a,35.68305223480795,126.73470299354693,38,0.0052924791086350976
다마20b13a,35.41183191923694,126.62713786012584,38,0.0052924791086350976
다마22b23a,35.5021467097844,126.64821390891552,13,0.0018105849582172701
다마25b35b,35.61507173755978,126.68014299919754,0,0.0
다마17a07b,35.36196072724596,126.58915066105403,38,0.0052924791086350976
다마06a04a,35.32943347646323,126.46848869615508,0,0.0
다마16a00b,35.29876681486403,126.57886100873611,63,0.008774373259052925
다마30a86b,36.075182698527335,126.725368781569,199,0.027715877437325905
다마06a03b,35.32492573236283,126.46854596207359,0,0.0
다마15a18b,35.460964716213,126.56599509358327,13,0.0018105849582172701
다마09a53b,35.775964715249366,126.4959431307967,0,0.0
다마23a11a,35.39399605201463,126.65485845818402,13,0.0018105849582172701
다마24b84a,36.0522351646734,126.66453070530306,38,0.0052924791086350976
다마27b37b,35.63325123912715,126.70204560870206,0,0.0
다마11a05b,35.34341375140343,126.52333259555802,5,0.0006963788300835655
다마29b27b,35.54323817854401,126.72500183697198,28,0.0038997214484679664
다마31b74a,35.962600132265905,126.74310459767605,918,0.12785515320334262
다마26a28b,35.5519995747799,126.68630214234506,5,0.0006963788300835655
다마23b12b,35.407558251291555,126.66022349720802,8,0.0011142061281337048
다마14b27b,35.542061238992055,126.55953997647471,0,0.0
다마18b16a,35.43871783618306,126.60481293272915,8,0.0011142061281337048
다마27a00b,35.29962772072089,126.69983511825023,0,0.0
다마13b42a,35.67269634386307,126.54696043511515,0,0.0
다마28b37b,35.633323888311644,126.71308902143168,13,0.0018105849582172701
다마27a47b,35.723369912486554,126.69561961900041,0,0.0
다마22a03b,35.326299300558375,126.64456149258808,0,0.0
다마18b43a,35.68213626965458,126.60210185484873,0,0.0
다마13a18b,35.46079216459867,126.54395638848369,143,0.019916434540389973
다마20a33a,35.59210454095809,126.61966595914325,8,0.0011142061281337048
다마30b67a,35.899423021561866,126.73262554841126,0,0.0
다마16b46a,35.70901512046807,126.57969156393986,0,0.0
다마26a30a,35.565523117371484,126.68616544062128,33,0.004596100278551532
다마21b03b,35.326260254599376,126.63906083225756,0,0.0
다마04b50b,35.7484944474735,126.44651920838396,0,0.0
다마14a45a,35.69978548195044,126.5521647365103,0,0.0
다마12b47a,35.71768399045275,126.53536938556388,0,0.0
다마21a15b,35.43441102461211,126.63240265033939,5,0.0006963788300835655
다마28b74b,35.96689326231329,126.70979234117657,5895,0.8210306406685237
다마12b05a,35.3390381573605,126.53989089864122,38,0.0052924791086350976
다마24b85b,36.065757505541555,126.6643877433596,33,0.004596100278551532
다마12a09b,35.3795646294005,126.53390635971724,33,0.004596100278551532
다마28a48b,35.73245879616007,126.70658603257706,53,0.007381615598885794
다마16b10a,35.384458444120064,126.58339282420499,8,0.0011142061281337048
다마14a35a,35.6096332086793,126.55322937216359,0,0.0
다마27a30a,35.56559710133896,126.6971995102651,8,0.0011142061281337048
다마26a51b,35.75935716795195,126.68419600933073,0,0.0
다마10b02b,35.31632230728281,126.51815811098585,48,0.006685236768802228
다마16b23b,35.506169288001836,126.58201178108332,13,0.0018105849582172701
다마09a34a,35.60017167345925,126.4981438248851,0,0.0
다마17a36b,35.62341195729202,126.58619488668101,0,0.0
다마23a26a,35.52923255973811,126.65344262724959,5,0.0006963788300835655
다마05a12b,35.40596996248199,126.45650165686065,0,0.0
다마16a26b,35.53317368405554,126.57618910274485,0,0.0
다마19a06a,35.3486008991425,126.61131093801265,13,0.0018105849582172701
다마30b13a,35.41257764898247,126.73726885437952,0,0.0
다마27a39a,35.64673792907375,126.69638852838196,5,0.0006963788300835655
다마21b78b,36.00241667998435,126.63177057427801,0,0.0
다마27b53b,35.7774993783419,126.70060675465342,0,0.0
다마16b36b,35.623369953035805,126.58067403970499,0,0.0
다마27b37a,35.62874342816127,126.70209040835442,8,0.0011142061281337048
다마28a38a,35.63779550380814,126.70752281052066,5,0.0006963788300835655
다마08a10a,35.383712243285245,126.48981768140945,18,0.0025069637883008357
다마18a13a,35.411629798907086,126.59960576490228,5,0.0006963788300835655
다마20a94b,36.14653109530806,126.6135116246595,0,0.0
다마22b14b,35.425512826790445,126.64902152644359,0,0.0
다마18b13a,35.411670724960686,126.6051121619512,73,0.010167130919220056
다마10b03a,35.32083012660303,126.51810361656325,0,0.0
다마11b00b,35.29837975760787,126.5293731417572,38,0.0052924791086350976
다마28a55b,35.795566816805604,126.70595908265227,0,0.0
다마18b75b,35.97512661665726,126.59879510998358,0,0.0
다마13b71b,35.93863829727513,126.543777849395,0,0.0
다마13a10b,35.38866776449911,126.54480832228043,8,0.0011142061281337048
다마24b11a,35.394110471342174,126.6713743257725,0,0.0
다마26a99b,36.19208000423922,126.67973068402007,23,0.003203342618384401
다마18b23a,35.50182728159046,126.60411317899077,0,0.0
다마07b19b,35.46931222904762,126.48323747352367,48,0.006685236768802228
다마17b46a,35.709099139154524,126.59074506547181,8,0.0011142061281337048
다마17b27b,35.542314785702814,126.59263156639636,0,0.0
다마14a95a,36.15052610610526,126.54677005281667,108,0.015041782729805013
다마09b53a,35.77150331542259,126.50153072376953,0,0.0
다마09a07b,35.3612650144554,126.50110412920249,5,0.0006963788300835655
다마29b02b,35.3178388252286,126.72715842978681,38,0.0052924791086350976
다마23a08b,35.37145633421639,126.65509351444662,0,0.0
다마03a04b,35.333655058240716,126.43542622471585,5,0.0006963788300835655
다마03a56a,35.79792892311027,126.4292670143685,0,0.0
다마24b13b,35.41665019829962,126.67114360571284,0,0.0
다마02b57b,35.8114014841138,126.42355193216811,0,0.0
다마21b02b,35.3172443136348,126.63915640468839,0,0.0
다마14a03a,35.32113667385029,126.55660460885103,5,0.0006963788300835655
다마28a20b,35.48001999053993,126.70907443250078,0,0.0
다마00b05a,35.337917360231444,126.4078616073758,0,0.0
다마14a07a,35.35719951127468,126.55618532256857,23,0.003203342618384401
다마17b32b,35.587392102749774,126.5921232286792,5,0.0006963788300835655
다마21a21b,35.48850531704671,126.63182156697256,0,0.0
다마16b31b,35.57829304956231,126.58118946976556,0,0.0
다마19a73a,35.952630904208455,126.6045948633687,5,0.0006963788300835655
다마22a55a,35.79060237806554,126.6396134988428,163,0.022701949860724234
다마29b62a,35.85427522880922,126.7219861438899,0,0.0
다마20a00a,35.29458589978309,126.62289963912343,0,0.0
다마22b87b,36.08363027231795,126.6419851577383,13,0.0018105849582172701
다마19b68a,35.90759733939851,126.61064354900095,0,0.0
다마25a80b,36.02072142655406,126.67041246520526,59,0.008217270194986073
다마30b55a,35.79123861658201,126.73366703896457,0,0.0
다마17b48b,35.73163720359685,126.59048894210241,0,0.0
다마21a97b,36.173656798001275,126.62432557426557,5,0.0006963788300835655
다마23a33a,35.5923418735754,126.65277867164433,0,0.0
다마03a01a,35.302101133163596,126.43583972234123,13,0.0018105849582172701
다마26a40b,35.66018705126054,126.68520597454926,5,0.0006963788300835655
다마16b34b,35.60533923297151,126.58088034907553,48,0.006685236768802228
다마31b99b,36.19248355256422,126.74089827857182,8,0.0011142061281337048
다마23b45a,35.700566527302996,126.65716191529143,0,0.0
다마04b18a,35.45550632076963,126.4503526160702,0,0.0
다마18a41b,35.668571972968586,126.59672934244064,0,0.0
다마24a19a,35.46619930681775,126.6651249096929,0,0.0
다마30b14b,35.42610167068488,126.73714137159502,5,0.0006963788300835655
다마06a00a,35.29337142711511,126.46894646768878,63,0.008774373259052925
다마13b24a,35.510420772747665,126.54888196887295,5,0.0006963788300835655
다마27a20b,35.47994724524792,126.69805203750049,43,0.005988857938718663
다마20a17a,35.447854945391654,126.62123972247267,13,0.0018105849582172701
다마00b10b,35.387501271996406,126.40719356419982,0,0.0
다마26a88a,36.08840971856256,126.68080919010725,5,0.0006963788300835655
다마06b22a,35.491757055126364,126.47193027128634,8,0.0011142061281337048
다마12b41a,35.663593218453435,126.53602049060947,5,0.0006963788300835655
다마05a59b,35.82967547186399,126.45098270328695,0,0.0
다마29a53b,35.77760854745462,126.71720175088274,58,0.00807799442896936
다마01a15b,35.43262694287702,126.4120923348633,0,0.0
다마19a04a,35.330569203998266,126.61150836243746,5,0.0006963788300835655
다마26b32b,35.588099435338194,126.69145597722785,43,0.005988857938718663
다마11a15a,35.42906147793072,126.52229956351546,0,0.0
다마06a01b,35.306894721478855,126.46877489864293,8,0.0011142061281337048
다마31b18a,35.4577267666894,126.74786303646584,0,0.0
다마24b95b,36.15590565060283,126.66343222542409,33,0.004596100278551532
다마26a40a,35.65567927919526,126.68525176493287,0,0.0
다마25a05b,35.34456034038982,126.67738295350811,5,0.0006963788300835655
다마08b61a,35.843529596727095,126.48955570758636,119,0.01657381615598886
다마09b93a,36.13208881612593,126.49698259242375,8,0.0011142061281337048
다마24a30a,35.56537212027322,126.66409742333877,0,0.0
다마24a96b,36.164881416803496,126.65777775284933,5,0.0006963788300835655
다마16a44b,35.695449913048925,126.57432116676966,5,0.0006963788300835655
다마24b89b,36.10181692931519,126.66400604547287,0,0.0
다마21a93b,36.137598181505446,126.62472644041435,8,0.0011142061281337048
다마25a76b,35.984661455286805,126.67079011504107,0,0.0
다마09b41a,35.66332333965386,126.5028794821367,0,0.0
다마31a78b,36.003133293630285,126.73716964111642,0,0.0
다마03a02b,35.31562426463058,126.43566258776254,33,0.004596100278551532
다마24a01b,35.30842095883507,126.66674923793875,13,0.0018105849582172701
다마25b68b,35.91257895490205,126.67708440547992,5,0.0006963788300835655
다마01a00b,35.29739789802805,126.41390530231887,0,0.0
다마30a72b,35.94897128500642,126.7266027226248,5,0.0006963788300835655
다마26b36a,35.61965417100046,126.69113846401184,73,0.010167130919220056
다마29b56a,35.80018300209384,126.72251393698693,0,0.0
다마04b12b,35.40592226818754,126.45099589076992,18,0.0025069637883008357
다마26b13b,35.41679936904437,126.69317103544438,38,0.0052924791086350976
다마04a07b,35.36079762815949,126.44607663187169,1006,0.14011142061281337
다마24b20b,35.47976097830187,126.67049622518056,5,0.0006963788300835655
다마09a94b,36.14556365865763,126.49125339731773,0,0.0
다마24b57a,35.808827723051664,126.66708779903395,0,0.0
다마24a97b,36.17389612870696,126.65768128833646,0,0.0
다마14b70a,35.9252038704962,126.55502406772061,0,0.0
다마27a34a,35.60165982859265,126.69683947401427,28,0.0038997214484679664
다마10a18a,35.45601808916992,126.51095386553735,0,0.0
다마28a57b,35.81359755619491,126.70577959580858,0,0.0
다마25a79b,36.0117064544266,126.67050694057917,5,0.0006963788300835655
다마28b35b,35.615292575891495,126.71326568177678,0,0.0
다마26a84b,36.05685753011486,126.68113633897013,23,0.003203342618384401
다마29b63b,35.86779820819403,126.72185397570381,0,0.0
다마27b29b,35.56112585228998,126.70276121078295,8,0.0011142061281337048
다마10a10b,35.38840209889936,126.51178006763453,0,0.0
다마28b76a,35.98041594802246,126.70965754590574,1198,0.16685236768802228
다마26b29b,35.56105238533428,126.69172773888722,0,0.0
다마31b38a,35.63804361679086,126.74617716330866,0,0.0
다마18b83a,36.042737701623075,126.59802521259002,0,0.0
다마25b71a,35.93511676988133,126.67685086201415,48,0.006685236768802228
다마08b03a,35.320649453744075,126.49610331427067,0,0.0
다마20b93b,36.13755744325922,126.61916973742645,0,0.0
다마00b13b,35.41454686555904,126.40682848875508,0,0.0
다마01b08a,35.365062186487485,126.41850324706661,0,0.0
다마17a15b,35.43408635945214,126.58833907331602,8,0.0011142061281337048
다마12a36b,35.62298053246393,126.53098694075787,0,0.0
다마24a21a,35.4842308508751,126.66493846712709,0,0.0
다마27a66a,35.890153738941024,126.69393604270991,0,0.0
다마26a83b,36.04784258808689,126.68122971668927,5,0.0006963788300835655
다마27b16a,35.43941227349442,126.70396303924097,158,0.02200557103064067
다마03a62b,35.85652397985329,126.42847957926838,0,0.0
다마16b77b,35.99298755070632,126.57640406231,0,0.0
다마06a08a,35.36549530509786,126.46803011079052,0,0.0
다마02b57a,35.80689416629678,126.42361276286047,172,0.02395543175487465
다마12a32b,35.5869195515666,126.53142165910079,5,0.0006963788300835655
다마12b06a,35.34805381675821,126.53978422069493,0,0.0
다마21b29b,35.5606699073337,126.63656099341193,13,0.0018105849582172701
다마28a75a,35.971364179356925,126.70420226625231,2265,0.31545961002785516
다마28b64a,35.872233595293885,126.71073339761817,0,0.0
다마31a90b,36.111313959898524,126.7361248185979,43,0.005988857938718663
다마30a23b,35.50721013165651,126.730861591123,8,0.0011142061281337048
다마21a31b,35.57866137266182,126.63084964743011,0,0.0
다마13a41a,35.663637311692476,126.54154403453448,5,0.0006963788300835655
다마01b01a,35.30195484544447,126.41934370900708,0,0.0
다마12b04a,35.330022484209174,126.53999752922586,5,0.0006963788300835655
다마11b25a,35.51926025265242,126.52672105428792,5,0.0006963788300835655
다마28a79b,36.01193205826924,126.70379468163019,633,0.08816155988857939
다마13b10b,35.38871116442832,126.55031307308933,5,0.0006963788300835655
다마27a84b,36.05693285510938,126.6922385756576,5,0.0006963788300835655
다마25b11b,35.39869346133881,126.68233944467009,38,0.0052924791086350976
다마21b12b,35.40740310671512,126.63819876781464,8,0.0011142061281337048
다마26b95a,36.151551509783616,126.68571113947368,18,0.0025069637883008357
다마11b39b,35.64998154540365,126.52513780586021,5,0.0006963788300835655
다마27b98b,36.18317839019164,126.69650472470613,8,0.0011142061281337048
다마02a13b,35.41469526638443,126.42334734916601,0,0.0
다마17a14b,35.42507070350877,126.58844067952975,13,0.0018105849582172701
다마14b20a,35.474445246830086,126.56032809151101,0,0.0
다마21b66b,35.89423685648668,126.63295339514222,0,0.0
다마07a58a,35.81634454835906,126.47329649268858,0,0.0
다마11a19b,35.46963101969073,126.52180870940495,0,0.0
다마13b27a,35.537467011514124,126.54856277893168,0,0.0
다마20a54a,35.78142679141674,126.61758335174413,0,0.0
다마22a33a,35.592263773376416,126.64174105789037,0,0.0
다마27a49b,35.7414008232245,126.69543827692546,0,0.0
다마18a98b,36.18242271397439,126.59086611302519,53,0.007381615598885794
다마30a02b,35.31787385595802,126.73265864019014,13,0.0018105849582172701
다마27b75b,35.9758348246484,126.69861156099527,404,0.05626740947075209
다마25a23b,35.50684604403095,126.67573114883504,0,0.0
다마27b12b,35.40785649396079,126.70427345002783,0,0.0
다마11a34a,35.60035319886835,126.52022037944907,0,0.0
다마17a69a,35.916403877410424,126.58283682976591,0,0.0
다마32a70a,35.92657397348194,126.74899049816057,0,0.0
다마04b58b,35.82061235528703,126.44556708438263,0,0.0
다마19b32b,35.58755636126863,126.61419687050434,43,0.005988857938718663
다마30b62a,35.854346426554216,126.7330601774975,0,0.0
다마11b48a,35.72660991862968,126.5242049438588,0,0.0
다마08a01b,35.307080304539625,126.49077129228735,5,0.0006963788300835655
다마20b45a,35.70032977429562,126.62400447817876,0,0.0
다마21b26a,35.52911530210432,126.63689919374562,0,0.0
다마25a97a,36.16946647385449,126.66884754723047,0,0.0
다마27b21b,35.488999588342,126.70347427502503,73,0.010167130919220056
다마19a10b,35.389172012606814,126.61086609143787,108,0.015041782729805013
다마01b10a,35.38309273088919,126.41826263485515,28,0.0038997214484679664
다마31a73b,35.958057431079375,126.73760334276743,173,0.024094707520891365
다마29a33a,35.592789249849574,126.71900522088433,8,0.0011142061281337048
다마28a17b,35.45297233854796,126.70933921616705,23,0.003203342618384401
다마30b50b,35.750668954933595,126.73405616907932,0,0.0
다마12a32a,35.582411913426526,126.53147594461902,0,0.0
다마30b69b,35.92196119021248,126.73240787164114,5,0.0006963788300835655
다마10b23a,35.50114007581043,126.5159138882679,0,0.0
다마17b49a,35.7361448061427,126.59043768329613,0,0.0
다마20a54b,35.785934390011086,126.61753352873816,0,0.0
다마24b19b,35.47074519369634,126.67058883136949,0,0.0
다마22a13b,35.416458086197494,126.6436095497187,13,0.0018105849582172701
다마23b41b,35.669012486788716,126.6574937512225,5,0.0006963788300835655
다마24b68b,35.91250249135202,126.66600241447964,68,0.00947075208913649
다마29b89a,36.09768412173824,126.7195935910655,13,0.0018105849582172701
다마23b95b,36.155827473617975,126.65231613431631,5,0.0006963788300835655
다마31b65a,35.88146267141461,126.74387735094331,0,0.0
다마27b76b,35.98484991392501,126.69852040631483,33,0.004596100278551532
다마18b03b,35.32602072442837,126.60605709551525,5,0.0006963788300835655
다마22a09b,35.38039473637594,126.64399083422671,18,0.0025069637883008357
다마08a26a,35.52795789475684,126.48801285534567,0,0.0
다마02b05b,35.34262184925303,126.42980653374173,0,0.0
다마22a00b,35.29925139775373,126.64484625208426,8,0.0011142061281337048
다마26b90b,36.110984758095206,126.68613011688487,53,0.007381615598885794
다마31a84a,36.05271634511291,126.73669145543327,0,0.0
다마17b11b,35.39806506069387,126.59425068293321,5,0.0006963788300835655
다마25b33a,35.5925327022764,126.68037288939914,198,0.02757660167130919
다마22a52b,35.768064235705566,126.63985631510162,0,0.0
다마30a34a,35.60187600763526,126.72995676235253,0,0.0
다마25a85a,36.061288630388816,126.66998680630972,0,0.0
다마27b70a,35.92625158745468,126.69911218864058,23,0.003203342618384401
다마03b28a,35.545561436107285,126.43814843637116,0,0.0
다마05a50a,35.74403533785774,126.45210754405508,0,0.0
다마06a36b,35.622429436315755,126.4647390057705,0,0.0
다마27b39b,35.651282448695994,126.70186631058158,63,0.008774373259052925
다마12b35a,35.609501949261336,126.53666986308629,0,0.0
다마05a58b,35.82066077992814,126.45110133118177,0,0.0
다마20b20a,35.47494202713671,126.62645623257106,8,0.0011142061281337048
다마13a02b,35.316542483804994,126.54565723492311,0,0.0
다마24b73a,35.953070382980705,126.66557618738368,133,0.018523676880222842
다마29b34b,35.606348465078504,126.72439368798301,0,0.0
다마12b97a,36.16842104359875,126.52987550364097,48,0.006685236768802228
다마13a07b,35.36162088738931,126.54512701798708,23,0.003203342618384401
다마04b01a,35.302245171412075,126.45233585362222,5,0.0006963788300835655
다마27a38a,35.63772233641556,126.69647879763212,23,0.003203342618384401
다마20a22b,35.49744114056456,126.6207000021132,0,0.0
다마32a76b,35.98517299020352,126.74843556257821,33,0.004596100278551532
다마27b96a,36.16064139961651,126.69673477278377,13,0.0018105849582172701
다마01b02b,35.31547790412717,126.41916382988079,0,0.0
다마08a38a,35.63613981250683,126.48665079553932,58,0.00807799442896936
다마29b29b,35.561269757462014,126.72482827298684,0,0.0
다마29a17a,35.448536040225584,126.72040144319568,0,0.0
다마14a19b,35.469894460056146,126.55487024236108,0,0.0
다마29b51a,35.75510576878673,126.72295269145333,18,0.0025069637883008357
다마16a16a,35.4385104901425,126.57727185663677,5,0.0006963788300835655
다마26b70a,35.92617713240862,126.68802822911148,53,0.007381615598885794
다마11b15b,35.43361369514939,126.52775284106171,0,0.0
다마25b16a,35.43926498932621,126.68192939233188,23,0.003203342618384401
다마13b02a,35.312077902370994,126.55120974715496,8,0.0011142061281337048
다마20b06a,35.348721139156325,126.6278173721056,28,0.0038997214484679664
다마27b34a,35.601696490361945,126.70235899746632,13,0.0018105849582172701
다마27b36b,35.62423561376632,126.70213519806009,13,0.0018105849582172701
다마13b83a,36.042307320842795,126.5425258403338,0,0.0
다마02a59a,35.82487371018326,126.41783486634274,92,0.012813370473537604
다마29b28b,35.552253974849435,126.72491507424911,0,0.0
다마22b13a,35.411989097535276,126.64916373100024,5,0.0006963788300835655
다마05b20a,35.473632155861296,126.461139061335,38,0.0052924791086350976
다마22a07a,35.35785503138692,126.64422879334128,23,0.003203342618384401
다마19b03a,35.32159362618472,126.61710731026076,38,0.0052924791086350976
다마25a94b,36.1469295871559,126.6690853939615,8,0.0011142061281337048
다마18a75b,35.9750848375638,126.5932498559355,0,0.0
다마31b13a,35.4126466995226,126.74828217030412,0,0.0
다마22b04a,35.33084607455411,126.65001497197939,0,0.0
다마26b43a,35.682763138043065,126.69050195508268,0,0.0
다마27b14b,35.425888388502166,126.70409613151563,0,0.0
다마29b29a,35.55676186786743,126.72487167843646,5,0.0006963788300835655
다마25b35a,35.610563937364766,126.68018899765875,5,0.0006963788300835655
다마26a87a,36.079394824825705,126.68090271311858,8,0.0011142061281337048
